id,date_key,product_key,store_key,cashier_key,promotion_key,payment_method_key,transaction_id,sales_quantity,regular_unit_price,unit_cost,discount_unit_price,net_unit_price,extended_discount_amount,extended_sales_amount,extended_cost_amount,extended_gross_profit_amount,extended_gross_margin_amount
8227,20250812,9,1,2,5,3,1,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
8228,20250812,5,3,5,7,3,1,5,30000.00,25000.00,3600.00,26400.00,18000.00,132000.00,125000.00,7000.00,0.05
8229,20250812,18,20,39,1,1,1,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
8230,20250812,5,7,14,9,2,2,6,30000.00,25000.00,3600.00,26400.00,21600.00,158400.00,150000.00,8400.00,0.05
8231,20250812,22,19,38,1,5,2,1,28600.00,28000.00,0.00,28600.00,0.00,28600.00,28000.00,600.00,0.02
8232,20250813,50,6,11,1,1,0,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
8233,20250813,43,6,12,6,1,0,4,12000.00,8400.00,1440.00,10560.00,5760.00,42240.00,33600.00,8640.00,0.20
8234,20250813,20,19,38,1,4,1,1,28600.00,28000.00,0.00,28600.00,0.00,28600.00,28000.00,600.00,0.02
8235,20250813,44,9,18,1,4,1,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
8236,20250813,36,15,30,1,8,1,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
8237,20250813,13,16,31,4,2,1,2,42000.00,35200.00,5040.00,36960.00,10080.00,73920.00,70400.00,3520.00,0.05
8238,20250813,26,15,29,1,7,2,3,28600.00,21740.00,0.00,28600.00,0.00,85800.00,65220.00,20580.00,0.24
8239,20250813,47,7,13,10,4,2,3,12000.00,8400.00,1440.00,10560.00,4320.00,31680.00,25200.00,6480.00,0.20
8240,20250813,21,9,17,2,4,2,4,26000.00,21600.00,3120.00,22880.00,12480.00,91520.00,86400.00,5120.00,0.06
8241,20250813,37,9,17,7,5,2,6,8400.00,5880.00,1008.00,7392.00,6048.00,44352.00,35280.00,9072.00,0.20
8242,20250813,3,9,18,9,7,3,5,30000.00,25000.00,3600.00,26400.00,18000.00,132000.00,125000.00,7000.00,0.05
8243,20250813,4,6,12,1,2,3,4,30000.00,29400.00,0.00,30000.00,0.00,120000.00,117600.00,2400.00,0.02
8244,20250814,27,13,26,4,6,0,1,26000.00,19400.00,3120.00,22880.00,3120.00,22880.00,19400.00,3480.00,0.15
8245,20250814,4,12,24,1,3,0,2,30000.00,29400.00,0.00,30000.00,0.00,60000.00,58800.00,1200.00,0.02
8246,20250814,20,14,28,1,2,0,4,28600.00,28000.00,0.00,28600.00,0.00,114400.00,112000.00,2400.00,0.02
8247,20250814,26,5,10,1,7,1,3,28600.00,21740.00,0.00,28600.00,0.00,85800.00,65220.00,20580.00,0.24
8248,20250814,16,10,19,1,2,1,1,42000.00,41400.00,0.00,42000.00,0.00,42000.00,41400.00,600.00,0.01
8249,20250814,50,3,5,1,7,1,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
8250,20250814,34,3,6,1,7,1,4,27400.00,20660.00,0.00,27400.00,0.00,109600.00,82640.00,26960.00,0.25
8251,20250814,22,9,17,1,2,2,4,28600.00,28000.00,0.00,28600.00,0.00,114400.00,112000.00,2400.00,0.02
8252,20250814,3,6,12,8,1,2,2,30000.00,25000.00,3600.00,26400.00,7200.00,52800.00,50000.00,2800.00,0.05
8253,20250814,45,3,6,3,4,2,1,12000.00,8400.00,1440.00,10560.00,1440.00,10560.00,8400.00,2160.00,0.20
8254,20250814,35,15,29,9,4,3,5,8400.00,3560.00,1008.00,7392.00,5040.00,36960.00,17800.00,19160.00,0.52
8255,20250814,38,14,27,1,1,3,1,27400.00,19180.00,0.00,27400.00,0.00,27400.00,19180.00,8220.00,0.30
8256,20250814,11,11,22,6,2,3,5,42000.00,35200.00,5040.00,36960.00,25200.00,184800.00,176000.00,8800.00,0.05
8257,20250814,8,13,25,1,4,3,1,30000.00,29400.00,0.00,30000.00,0.00,30000.00,29400.00,600.00,0.02
8258,20250814,28,8,15,1,2,4,4,28600.00,21740.00,0.00,28600.00,0.00,114400.00,86960.00,27440.00,0.24
8259,20250814,48,16,32,1,3,4,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
8260,20250814,39,20,39,10,1,4,3,8400.00,5880.00,1008.00,7392.00,3024.00,22176.00,17640.00,4536.00,0.20
8261,20250814,34,8,15,1,1,4,3,27400.00,20660.00,0.00,27400.00,0.00,82200.00,61980.00,20220.00,0.25
8262,20250815,29,6,11,8,3,0,5,26000.00,19400.00,3120.00,22880.00,15600.00,114400.00,97000.00,17400.00,0.15
8263,20250815,27,15,30,5,8,0,5,26000.00,19400.00,3120.00,22880.00,15600.00,114400.00,97000.00,17400.00,0.15
8264,20250815,8,11,21,1,2,0,3,30000.00,29400.00,0.00,30000.00,0.00,90000.00,88200.00,1800.00,0.02
8265,20250815,35,10,20,9,1,0,3,8400.00,3560.00,1008.00,7392.00,3024.00,22176.00,10680.00,11496.00,0.52
8266,20250815,28,1,1,1,4,0,3,28600.00,21740.00,0.00,28600.00,0.00,85800.00,65220.00,20580.00,0.24
8267,20250815,27,13,25,5,8,1,3,26000.00,19400.00,3120.00,22880.00,9360.00,68640.00,58200.00,10440.00,0.15
8268,20250815,17,16,32,8,3,1,3,42000.00,35200.00,5040.00,36960.00,15120.00,110880.00,105600.00,5280.00,0.05
8269,20250815,22,9,18,1,8,1,2,28600.00,28000.00,0.00,28600.00,0.00,57200.00,56000.00,1200.00,0.02
8270,20250815,8,10,19,1,3,2,2,30000.00,29400.00,0.00,30000.00,0.00,60000.00,58800.00,1200.00,0.02
8271,20250815,29,18,35,8,3,2,1,26000.00,19400.00,3120.00,22880.00,3120.00,22880.00,19400.00,3480.00,0.15
8272,20250815,6,10,20,1,1,2,4,30000.00,29400.00,0.00,30000.00,0.00,120000.00,117600.00,2400.00,0.02
8273,20250815,34,14,28,1,2,2,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
8274,20250815,20,6,11,1,1,3,4,28600.00,28000.00,0.00,28600.00,0.00,114400.00,112000.00,2400.00,0.02
8275,20250815,48,13,25,1,8,3,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
8276,20250815,6,9,18,1,6,3,3,30000.00,29400.00,0.00,30000.00,0.00,90000.00,88200.00,1800.00,0.02
8277,20250815,48,6,12,1,2,3,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
8278,20250815,42,11,22,1,4,3,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
8279,20250816,31,7,14,4,5,0,4,8400.00,3560.00,1008.00,7392.00,4032.00,29568.00,14240.00,15328.00,0.52
8280,20250816,35,3,6,8,8,0,3,8400.00,3560.00,1008.00,7392.00,3024.00,22176.00,10680.00,11496.00,0.52
8281,20250816,6,6,12,1,1,0,1,30000.00,29400.00,0.00,30000.00,0.00,30000.00,29400.00,600.00,0.02
8282,20250816,19,2,3,10,2,0,3,42000.00,35200.00,5040.00,36960.00,15120.00,110880.00,105600.00,5280.00,0.05
8283,20250816,29,20,39,5,3,0,2,26000.00,19400.00,3120.00,22880.00,6240.00,45760.00,38800.00,6960.00,0.15
8284,20250816,13,16,32,8,2,0,1,42000.00,35200.00,5040.00,36960.00,5040.00,36960.00,35200.00,1760.00,0.05
8285,20250816,36,17,34,1,6,1,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
8286,20250816,7,9,17,5,4,1,2,30000.00,25000.00,3600.00,26400.00,7200.00,52800.00,50000.00,2800.00,0.05
8287,20250816,19,4,7,2,2,1,3,42000.00,35200.00,5040.00,36960.00,15120.00,110880.00,105600.00,5280.00,0.05
8288,20250816,35,3,5,10,6,1,5,8400.00,3560.00,1008.00,7392.00,5040.00,36960.00,17800.00,19160.00,0.52
8289,20250816,9,10,19,5,1,1,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
8290,20250816,27,2,3,5,2,2,5,26000.00,19400.00,3120.00,22880.00,15600.00,114400.00,97000.00,17400.00,0.15
8291,20250816,22,9,18,1,2,2,2,28600.00,28000.00,0.00,28600.00,0.00,57200.00,56000.00,1200.00,0.02
8292,20250816,10,20,39,1,1,2,1,42000.00,41400.00,0.00,42000.00,0.00,42000.00,41400.00,600.00,0.01
8293,20250816,25,11,21,8,7,2,7,26000.00,19400.00,3120.00,22880.00,21840.00,160160.00,135800.00,24360.00,0.15
8294,20250816,31,17,33,2,3,3,2,8400.00,3560.00,1008.00,7392.00,2016.00,14784.00,7120.00,7664.00,0.52
8295,20250816,34,9,17,1,6,3,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
8296,20250816,44,14,28,1,3,3,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
8297,20250816,48,14,27,1,2,3,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
8298,20250816,11,3,5,7,2,3,4,42000.00,35200.00,5040.00,36960.00,20160.00,147840.00,140800.00,7040.00,0.05
8299,20250816,5,8,15,9,2,4,1,30000.00,25000.00,3600.00,26400.00,3600.00,26400.00,25000.00,1400.00,0.05
8300,20250816,39,8,15,6,3,4,7,8400.00,5880.00,1008.00,7392.00,7056.00,51744.00,41160.00,10584.00,0.20
8301,20250817,45,1,2,10,7,0,5,12000.00,8400.00,1440.00,10560.00,7200.00,52800.00,42000.00,10800.00,0.20
8302,20250817,38,8,16,1,3,0,3,27400.00,19180.00,0.00,27400.00,0.00,82200.00,57540.00,24660.00,0.30
8303,20250817,26,15,30,1,5,0,2,28600.00,21740.00,0.00,28600.00,0.00,57200.00,43480.00,13720.00,0.24
8304,20250817,13,16,31,5,2,1,6,42000.00,35200.00,5040.00,36960.00,30240.00,221760.00,211200.00,10560.00,0.05
8305,20250817,17,6,11,7,1,1,4,42000.00,35200.00,5040.00,36960.00,20160.00,147840.00,140800.00,7040.00,0.05
8306,20250817,16,2,4,1,3,1,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
8307,20250817,47,6,11,7,2,1,7,12000.00,8400.00,1440.00,10560.00,10080.00,73920.00,58800.00,15120.00,0.20
8308,20250817,23,12,24,10,3,2,6,26000.00,21600.00,3120.00,22880.00,18720.00,137280.00,129600.00,7680.00,0.06
8309,20250817,16,9,18,1,6,2,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
8310,20250817,16,4,7,1,2,2,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
8311,20250817,47,18,35,5,2,2,4,12000.00,8400.00,1440.00,10560.00,5760.00,42240.00,33600.00,8640.00,0.20
8312,20250817,13,2,3,10,1,2,7,42000.00,35200.00,5040.00,36960.00,35280.00,258720.00,246400.00,12320.00,0.05
8313,20250817,26,17,34,1,4,3,3,28600.00,21740.00,0.00,28600.00,0.00,85800.00,65220.00,20580.00,0.24
8314,20250817,12,9,18,1,7,3,4,42000.00,41400.00,0.00,42000.00,0.00,168000.00,165600.00,2400.00,0.01
8315,20250817,3,4,7,2,3,3,2,30000.00,25000.00,3600.00,26400.00,7200.00,52800.00,50000.00,2800.00,0.05
8316,20250817,40,11,21,1,7,3,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
8317,20250818,42,20,40,1,1,0,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
8318,20250818,39,12,23,3,2,0,6,8400.00,5880.00,1008.00,7392.00,6048.00,44352.00,35280.00,9072.00,0.20
8319,20250818,46,5,9,1,2,0,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
8320,20250818,5,19,38,3,4,1,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
8321,20250818,14,15,29,1,6,1,1,42000.00,41400.00,0.00,42000.00,0.00,42000.00,41400.00,600.00,0.01
8322,20250818,25,8,16,4,3,1,7,26000.00,19400.00,3120.00,22880.00,21840.00,160160.00,135800.00,24360.00,0.15
8323,20250818,47,16,31,2,3,1,3,12000.00,8400.00,1440.00,10560.00,4320.00,31680.00,25200.00,6480.00,0.20
8324,20250819,33,10,20,5,3,0,7,8400.00,3560.00,1008.00,7392.00,7056.00,51744.00,24920.00,26824.00,0.52
8325,20250819,3,19,37,10,6,0,5,30000.00,25000.00,3600.00,26400.00,18000.00,132000.00,125000.00,7000.00,0.05
8326,20250819,39,16,32,7,3,0,4,8400.00,5880.00,1008.00,7392.00,4032.00,29568.00,23520.00,6048.00,0.20
8327,20250819,4,17,33,1,8,0,1,30000.00,29400.00,0.00,30000.00,0.00,30000.00,29400.00,600.00,0.02
8328,20250819,50,15,30,1,6,0,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
8329,20250819,14,5,10,1,8,1,4,42000.00,41400.00,0.00,42000.00,0.00,168000.00,165600.00,2400.00,0.01
8330,20250819,44,2,3,1,2,1,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
8331,20250819,24,7,13,1,6,1,3,28600.00,21740.00,0.00,28600.00,0.00,85800.00,65220.00,20580.00,0.24
8332,20250819,50,12,23,1,1,2,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
8333,20250819,5,2,3,4,1,2,3,30000.00,25000.00,3600.00,26400.00,10800.00,79200.00,75000.00,4200.00,0.05
8334,20250819,25,19,37,9,5,3,4,26000.00,19400.00,3120.00,22880.00,12480.00,91520.00,77600.00,13920.00,0.15
8335,20250819,17,7,14,8,8,3,3,42000.00,35200.00,5040.00,36960.00,15120.00,110880.00,105600.00,5280.00,0.05
8336,20250819,5,13,25,3,7,3,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
8337,20250819,7,1,1,6,7,3,6,30000.00,25000.00,3600.00,26400.00,21600.00,158400.00,150000.00,8400.00,0.05
8338,20250819,8,8,16,1,2,3,3,30000.00,29400.00,0.00,30000.00,0.00,90000.00,88200.00,1800.00,0.02
8339,20250819,18,18,36,1,1,4,2,42000.00,41400.00,0.00,42000.00,0.00,84000.00,82800.00,1200.00,0.01
8340,20250819,37,15,29,7,7,4,4,8400.00,5880.00,1008.00,7392.00,4032.00,29568.00,23520.00,6048.00,0.20
8341,20250819,24,7,14,1,2,4,3,28600.00,21740.00,0.00,28600.00,0.00,85800.00,65220.00,20580.00,0.24
8342,20250819,28,3,5,1,2,4,4,28600.00,21740.00,0.00,28600.00,0.00,114400.00,86960.00,27440.00,0.24
8343,20250819,41,4,8,9,1,5,3,12000.00,8400.00,1440.00,10560.00,4320.00,31680.00,25200.00,6480.00,0.20
8344,20250819,47,5,9,10,8,5,2,12000.00,8400.00,1440.00,10560.00,2880.00,21120.00,16800.00,4320.00,0.20
8345,20250820,50,13,25,1,8,0,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
8346,20250820,10,10,19,1,3,0,2,42000.00,41400.00,0.00,42000.00,0.00,84000.00,82800.00,1200.00,0.01
8347,20250820,17,4,8,10,1,0,7,42000.00,35200.00,5040.00,36960.00,35280.00,258720.00,246400.00,12320.00,0.05
8348,20250820,24,5,9,1,7,0,1,28600.00,21740.00,0.00,28600.00,0.00,28600.00,21740.00,6860.00,0.24
8349,20250820,3,11,22,3,3,0,3,30000.00,25000.00,3600.00,26400.00,10800.00,79200.00,75000.00,4200.00,0.05
8350,20250820,33,11,22,9,6,1,7,8400.00,3560.00,1008.00,7392.00,7056.00,51744.00,24920.00,26824.00,0.52
8351,20250820,31,10,19,9,3,1,4,8400.00,3560.00,1008.00,7392.00,4032.00,29568.00,14240.00,15328.00,0.52
8352,20250820,30,9,18,1,3,1,3,27400.00,20660.00,0.00,27400.00,0.00,82200.00,61980.00,20220.00,0.25
8353,20250821,3,1,2,10,8,0,7,30000.00,25000.00,3600.00,26400.00,25200.00,184800.00,175000.00,9800.00,0.05
8354,20250821,14,4,7,1,2,0,1,42000.00,41400.00,0.00,42000.00,0.00,42000.00,41400.00,600.00,0.01
8355,20250821,15,18,35,7,2,1,1,42000.00,35200.00,5040.00,36960.00,5040.00,36960.00,35200.00,1760.00,0.05
8356,20250821,30,11,22,1,6,1,4,27400.00,20660.00,0.00,27400.00,0.00,109600.00,82640.00,26960.00,0.25
8357,20250821,43,14,28,2,1,1,5,12000.00,8400.00,1440.00,10560.00,7200.00,52800.00,42000.00,10800.00,0.20
8358,20250821,12,8,15,1,2,1,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
8359,20250821,22,2,3,1,2,1,4,28600.00,28000.00,0.00,28600.00,0.00,114400.00,112000.00,2400.00,0.02
8360,20250821,48,5,9,1,4,1,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
8361,20250821,48,7,14,1,2,2,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
8362,20250821,37,2,4,6,2,2,1,8400.00,5880.00,1008.00,7392.00,1008.00,7392.00,5880.00,1512.00,0.20
8363,20250821,20,10,19,1,1,2,2,28600.00,28000.00,0.00,28600.00,0.00,57200.00,56000.00,1200.00,0.02
8364,20250821,28,11,22,1,8,2,1,28600.00,21740.00,0.00,28600.00,0.00,28600.00,21740.00,6860.00,0.24
8365,20250821,48,3,5,1,7,2,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
8366,20250821,45,8,15,6,3,3,3,12000.00,8400.00,1440.00,10560.00,4320.00,31680.00,25200.00,6480.00,0.20
8367,20250821,30,8,16,1,1,3,4,27400.00,20660.00,0.00,27400.00,0.00,109600.00,82640.00,26960.00,0.25
8368,20250821,37,8,15,7,3,3,1,8400.00,5880.00,1008.00,7392.00,1008.00,7392.00,5880.00,1512.00,0.20
8369,20250821,27,11,21,6,6,3,1,26000.00,19400.00,3120.00,22880.00,3120.00,22880.00,19400.00,3480.00,0.15
8370,20250821,1,16,32,7,1,3,6,30000.00,25000.00,3600.00,26400.00,21600.00,158400.00,150000.00,8400.00,0.05
8371,20250822,45,19,38,6,8,0,4,12000.00,8400.00,1440.00,10560.00,5760.00,42240.00,33600.00,8640.00,0.20
8372,20250822,23,1,2,5,3,0,4,26000.00,21600.00,3120.00,22880.00,12480.00,91520.00,86400.00,5120.00,0.06
8373,20250822,5,4,8,8,3,0,5,30000.00,25000.00,3600.00,26400.00,18000.00,132000.00,125000.00,7000.00,0.05
8374,20250822,23,2,3,10,2,1,7,26000.00,21600.00,3120.00,22880.00,21840.00,160160.00,151200.00,8960.00,0.06
8375,20250822,15,7,13,10,7,1,3,42000.00,35200.00,5040.00,36960.00,15120.00,110880.00,105600.00,5280.00,0.05
8376,20250822,12,11,22,1,4,1,1,42000.00,41400.00,0.00,42000.00,0.00,42000.00,41400.00,600.00,0.01
8377,20250822,13,16,32,8,3,1,4,42000.00,35200.00,5040.00,36960.00,20160.00,147840.00,140800.00,7040.00,0.05
8378,20250822,8,8,16,1,2,1,4,30000.00,29400.00,0.00,30000.00,0.00,120000.00,117600.00,2400.00,0.02
8379,20250822,28,4,8,1,2,2,1,28600.00,21740.00,0.00,28600.00,0.00,28600.00,21740.00,6860.00,0.24
8380,20250822,32,10,19,1,1,2,2,27400.00,20660.00,0.00,27400.00,0.00,54800.00,41320.00,13480.00,0.25
8381,20250822,4,10,19,1,3,2,3,30000.00,29400.00,0.00,30000.00,0.00,90000.00,88200.00,1800.00,0.02
8382,20250823,33,8,15,9,3,0,1,8400.00,3560.00,1008.00,7392.00,1008.00,7392.00,3560.00,3832.00,0.52
8383,20250823,34,6,12,1,3,0,2,27400.00,20660.00,0.00,27400.00,0.00,54800.00,41320.00,13480.00,0.25
8384,20250823,11,10,20,5,3,0,2,42000.00,35200.00,5040.00,36960.00,10080.00,73920.00,70400.00,3520.00,0.05
8385,20250823,41,9,18,10,7,0,1,12000.00,8400.00,1440.00,10560.00,1440.00,10560.00,8400.00,2160.00,0.20
8386,20250823,44,17,33,1,6,1,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
8387,20250823,7,10,19,4,3,1,4,30000.00,25000.00,3600.00,26400.00,14400.00,105600.00,100000.00,5600.00,0.05
8388,20250823,5,12,24,8,1,1,6,30000.00,25000.00,3600.00,26400.00,21600.00,158400.00,150000.00,8400.00,0.05
8389,20250824,36,19,38,1,5,0,3,27400.00,20660.00,0.00,27400.00,0.00,82200.00,61980.00,20220.00,0.25
8390,20250824,45,2,3,8,1,0,4,12000.00,8400.00,1440.00,10560.00,5760.00,42240.00,33600.00,8640.00,0.20
8391,20250824,43,6,11,8,3,0,2,12000.00,8400.00,1440.00,10560.00,2880.00,21120.00,16800.00,4320.00,0.20
8392,20250824,6,3,5,1,2,0,4,30000.00,29400.00,0.00,30000.00,0.00,120000.00,117600.00,2400.00,0.02
8393,20250824,48,3,5,1,7,1,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
8394,20250824,9,11,22,9,4,1,3,30000.00,25000.00,3600.00,26400.00,10800.00,79200.00,75000.00,4200.00,0.05
8395,20250824,27,16,32,9,2,1,4,26000.00,19400.00,3120.00,22880.00,12480.00,91520.00,77600.00,13920.00,0.15
8396,20250824,44,13,26,1,4,1,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
8397,20250824,19,2,3,4,2,1,2,42000.00,35200.00,5040.00,36960.00,10080.00,73920.00,70400.00,3520.00,0.05
8398,20250824,6,19,38,1,6,2,1,30000.00,29400.00,0.00,30000.00,0.00,30000.00,29400.00,600.00,0.02
8399,20250824,42,7,14,1,2,2,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
8400,20250824,16,10,20,1,2,2,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
8401,20250824,40,20,40,1,1,2,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
8402,20250824,43,20,39,3,2,3,3,12000.00,8400.00,1440.00,10560.00,4320.00,31680.00,25200.00,6480.00,0.20
8403,20250824,45,12,24,5,2,3,2,12000.00,8400.00,1440.00,10560.00,2880.00,21120.00,16800.00,4320.00,0.20
8404,20250824,20,13,25,1,2,3,2,28600.00,28000.00,0.00,28600.00,0.00,57200.00,56000.00,1200.00,0.02
8405,20250824,20,9,17,1,6,3,2,28600.00,28000.00,0.00,28600.00,0.00,57200.00,56000.00,1200.00,0.02
8406,20250824,7,11,21,9,8,3,4,30000.00,25000.00,3600.00,26400.00,14400.00,105600.00,100000.00,5600.00,0.05
8407,20250824,37,18,36,9,2,3,1,8400.00,5880.00,1008.00,7392.00,1008.00,7392.00,5880.00,1512.00,0.20
8408,20250825,34,3,5,1,3,0,1,27400.00,20660.00,0.00,27400.00,0.00,27400.00,20660.00,6740.00,0.25
8409,20250825,10,3,6,1,3,0,3,42000.00,41400.00,0.00,42000.00,0.00,126000.00,124200.00,1800.00,0.01
8410,20250825,7,12,23,10,1,0,5,30000.00,25000.00,3600.00,26400.00,18000.00,132000.00,125000.00,7000.00,0.05
8411,20250825,32,18,35,1,2,0,3,27400.00,20660.00,0.00,27400.00,0.00,82200.00,61980.00,20220.00,0.25
8412,20250825,45,1,2,7,3,0,7,12000.00,8400.00,1440.00,10560.00,10080.00,73920.00,58800.00,15120.00,0.20
8413,20250825,50,16,31,1,1,1,3,12000.00,8400.00,0.00,12000.00,0.00,36000.00,25200.00,10800.00,0.30
8414,20250825,3,10,20,8,2,1,2,30000.00,25000.00,3600.00,26400.00,7200.00,52800.00,50000.00,2800.00,0.05
8415,20250825,48,10,20,1,2,1,1,12000.00,8400.00,0.00,12000.00,0.00,12000.00,8400.00,3600.00,0.30
8416,20250825,46,4,8,1,2,1,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
8417,20250825,4,5,10,1,2,1,1,30000.00,29400.00,0.00,30000.00,0.00,30000.00,29400.00,600.00,0.02
8418,20250825,10,9,17,1,7,1,1,42000.00,41400.00,0.00,42000.00,0.00,42000.00,41400.00,600.00,0.01
8419,20250825,45,20,40,4,3,2,6,12000.00,8400.00,1440.00,10560.00,8640.00,63360.00,50400.00,12960.00,0.20
8420,20250825,26,1,1,1,8,2,2,28600.00,21740.00,0.00,28600.00,0.00,57200.00,43480.00,13720.00,0.24
8421,20250825,18,11,21,1,3,2,2,42000.00,41400.00,0.00,42000.00,0.00,84000.00,82800.00,1200.00,0.01
8422,20250825,17,12,23,5,3,2,5,42000.00,35200.00,5040.00,36960.00,25200.00,184800.00,176000.00,8800.00,0.05
8423,20250825,4,17,33,1,3,2,3,30000.00,29400.00,0.00,30000.00,0.00,90000.00,88200.00,1800.00,0.02
8424,20250825,17,15,29,7,6,3,2,42000.00,35200.00,5040.00,36960.00,10080.00,73920.00,70400.00,3520.00,0.05
8425,20250825,22,8,15,1,3,3,4,28600.00,28000.00,0.00,28600.00,0.00,114400.00,112000.00,2400.00,0.02
8426,20250826,33,15,30,8,7,0,4,8400.00,3560.00,1008.00,7392.00,4032.00,29568.00,14240.00,15328.00,0.52
8427,20250826,18,16,31,1,1,0,4,42000.00,41400.00,0.00,42000.00,0.00,168000.00,165600.00,2400.00,0.01
8428,20250826,8,14,28,1,2,1,2,30000.00,29400.00,0.00,30000.00,0.00,60000.00,58800.00,1200.00,0.02
8429,20250826,15,5,10,3,5,1,4,42000.00,35200.00,5040.00,36960.00,20160.00,147840.00,140800.00,7040.00,0.05
8430,20250826,4,19,37,1,6,1,1,30000.00,29400.00,0.00,30000.00,0.00,30000.00,29400.00,600.00,0.02
8431,20250827,32,6,12,1,1,0,3,27400.00,20660.00,0.00,27400.00,0.00,82200.00,61980.00,20220.00,0.25
8432,20250827,17,13,26,3,3,0,1,42000.00,35200.00,5040.00,36960.00,5040.00,36960.00,35200.00,1760.00,0.05
8433,20250827,44,18,36,1,3,0,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
8434,20250827,46,7,14,1,8,0,2,12000.00,8400.00,0.00,12000.00,0.00,24000.00,16800.00,7200.00,0.30
8435,20250827,6,5,10,1,8,0,1,30000.00,29400.00,0.00,30000.00,0.00,30000.00,29400.00,600.00,0.02
8436,20250827,10,1,1,1,8,1,1,42000.00,41400.00,0.00,42000.00,0.00,42000.00,41400.00,600.00,0.01
8437,20250827,13,13,25,8,7,1,6,42000.00,35200.00,5040.00,36960.00,30240.00,221760.00,211200.00,10560.00,0.05
8438,20250827,39,6,11,4,2,1,2,8400.00,5880.00,1008.00,7392.00,2016.00,14784.00,11760.00,3024.00,0.20
8439,20250827,5,13,26,7,4,1,6,30000.00,25000.00,3600.00,26400.00,21600.00,158400.00,150000.00,8400.00,0.05
8440,20250827,37,1,2,5,3,2,3,8400.00,5880.00,1008.00,7392.00,3024.00,22176.00,17640.00,4536.00,0.20
8441,20250827,48,18,36,1,2,2,4,12000.00,8400.00,0.00,12000.00,0.00,48000.00,33600.00,14400.00,0.30
8442,20250827,27,13,26,7,4,2,2,26000.00,19400.00,3120.00,22880.00,6240.00,45760.00,38800.00,6960.00,0.15
8443,20250827,35,3,5,2,8,2,2,8400.00,3560.00,1008.00,7392.00,2016.00,14784.00,7120.00,7664.00,0.52
